Tradenumber,Timestamp,price,volume,aggressorside,buyer,seller
43514,2021-01-23,21:53:04,97.0000,20,bid,,
43516,2021-01-23,21:53:04,97.0000,20,bid,,
43518,2021-01-23,21:53:04,96.7000,100,ask,,
43519,2021-01-23,21:53:04,96.7000,20,ask,,
43521,2021-01-23,21:53:08,96.9000,10,bid,,
43522,2021-01-23,21:53:08,96.9000,10,bid,,
43524,2021-01-23,21:53:24,97.1000,5,bid,,
43525,2021-01-23,21:53:24,97.1000,5,bid,,
43526,2021-01-23,21:53:24,97.1000,5,bid,,
43527,2021-01-23,21:53:24,97.1000,1,bid,,
43528,2021-01-23,21:53:24,97.2000,4,bid,,
43529,2021-01-23,21:53:28,97.2000,16,bid,,
43530,2021-01-23,21:53:28,97.2000,4,bid,,
43531,2021-01-23,21:53:29,97.1000,1,ask,,
43532,2021-01-23,21:53:30,97.0000,1,ask,,
43533,2021-01-23,21:53:31,97.1000,1,bid,,
43534,2021-01-23,21:53:55,97.2000,1,bid,,
43535,2021-01-23,21:53:55,97.2000,5,bid,,
43536,2021-01-23,21:53:55,97.2000,5,bid,,
43537,2021-01-23,21:53:55,97.2000,5,bid,,
43538,2021-01-23,21:53:55,97.2000,5,bid,,
43539,2021-01-23,21:54:01,97.3000,20,bid,,
43540,2021-01-23,21:54:01,97.3000,5,bid,,
43541,2021-01-23,21:54:01,97.3000,5,bid,,
43542,2021-01-23,21:54:01,97.3000,5,bid,,
43543,2021-01-23,21:54:01,97.3000,5,bid,,
43545,2021-01-23,21:54:02,97.4000,5,bid,,
43546,2021-01-23,21:54:02,97.4000,5,bid,,
43547,2021-01-23,21:54:04,97.4000,5,bid,,
43548,2021-01-23,21:54:04,97.4000,5,bid,,
43549,2021-01-23,21:54:04,97.4000,5,bid,,
43550,2021-01-23,21:54:04,97.4000,5,bid,,
43551,2021-01-23,21:54:05,97.5000,10,bid,,
43562,2021-01-23,21:54:11,97.2000,40,ask,,
43564,2021-01-23,21:54:12,97.1000,10,ask,,
43565,2021-01-23,21:54:33,97.3000,1,bid,,
43566,2021-01-23,21:54:37,97.2000,5,bid,,
43567,2021-01-23,21:54:37,97.1000,1,ask,,
43569,2021-01-23,21:54:38,97.2000,1,ask,,
43570,2021-01-23,21:54:38,97.3000,1,ask,,
43571,2021-01-23,21:54:39,97.3000,1,bid,,
43572,2021-01-23,21:54:40,97.3000,1,bid,,
43573,2021-01-23,21:54:40,97.3000,3,bid,,
43576,2021-01-23,21:54:43,97.4000,1,bid,,
43577,2021-01-23,21:54:43,97.5000,5,bid,,
43578,2021-01-23,21:54:43,97.5000,5,bid,,
43579,2021-01-23,21:54:43,97.5000,5,bid,,
43580,2021-01-23,21:54:43,97.5000,4,bid,,
43582,2021-01-23,21:54:44,97.3000,1,ask,,
43583,2021-01-23,21:54:44,97.4000,5,bid,,
43584,2021-01-23,21:54:44,97.4000,5,bid,,
43588,2021-01-23,21:54:47,97.4000,1,bid,,
43589,2021-01-23,21:54:48,97.4000,4,bid,,
43590,2021-01-23,21:54:48,97.4000,5,bid,,
43591,2021-01-23,21:54:48,97.4000,1,bid,,
43595,2021-01-23,21:54:51,97.3000,1,ask,,
43596,2021-01-23,21:54:51,97.3000,19,ask,,
43597,2021-01-23,21:54:51,97.5000,1,bid,,
43598,2021-01-23,21:54:51,97.5000,5,bid,,
43599,2021-01-23,21:54:51,97.5000,4,bid,,
43600,2021-01-23,21:54:51,97.4000,1,ask,,
43603,2021-01-23,21:54:52,97.4000,1,bid,,
43606,2021-01-23,21:54:54,97.4000,1,bid,,
43607,2021-01-23,21:54:55,97.4000,3,bid,,
43608,2021-01-23,21:54:55,97.4000,1,bid,,
43609,2021-01-23,21:54:55,97.5000,1,bid,,
43610,2021-01-23,21:54:55,97.5000,5,bid,,
43617,2021-01-23,21:54:58,97.5000,5,bid,,
43618,2021-01-23,21:54:58,97.5000,5,bid,,
43619,2021-01-23,21:54:58,97.5000,1,bid,,
43620,2021-01-23,21:54:58,97.5000,1,bid,,
43621,2021-01-23,21:54:58,97.5000,1,bid,,
43622,2021-01-23,21:54:59,97.5000,1,bid,,
43623,2021-01-23,21:54:59,97.5000,1,bid,,
43624,2021-01-23,21:54:59,97.5000,1,bid,,
43625,2021-01-23,21:54:59,97.5000,1,bid,,
43626,2021-01-23,21:54:59,97.5000,1,bid,,
43627,2021-01-23,21:54:59,97.5000,1,bid,,
43628,2021-01-23,21:54:59,97.5000,1,bid,,
43629,2021-01-23,21:55:00,97.4000,1,ask,,
43630,2021-01-23,21:55:00,97.4000,1,ask,,
43631,2021-01-23,21:55:00,97.4000,1,bid,,
43632,2021-01-23,21:55:02,97.5000,5,bid,,
43633,2021-01-23,21:55:02,97.5000,5,bid,,
43634,2021-01-23,21:55:04,97.6000,3,bid,,
43635,2021-01-23,21:55:09,97.6000,10,bid,,
43643,2021-01-23,21:55:19,97.6000,10,bid,,
43647,2021-01-23,21:55:22,97.7000,10,bid,,
43651,2021-01-23,21:55:26,97.8000,10,bid,,
43655,2021-01-23,21:55:29,97.5000,6,ask,,
43656,2021-01-23,21:55:29,97.8000,10,bid,,
43660,2021-01-23,21:55:33,97.9000,10,bid,,
43664,2021-01-23,21:55:36,97.8000,10,bid,,
43665,2021-01-23,21:55:39,97.8000,10,bid,,
43666,2021-01-23,21:55:40,97.9000,1,ask,,
43667,2021-01-23,21:55:41,97.9000,1,ask,,
43668,2021-01-23,21:55:41,97.9000,1,ask,,
43669,2021-01-23,21:55:41,97.9000,1,ask,,
43670,2021-01-23,21:55:41,97.9000,1,ask,,
43671,2021-01-23,21:55:42,97.9000,1,ask,,
43672,2021-01-23,21:55:42,97.9000,1,ask,,
43673,2021-01-23,21:55:42,97.9000,1,ask,,
43674,2021-01-23,21:55:42,97.9000,1,ask,,
43675,2021-01-23,21:55:42,98.1000,10,bid,,
43676,2021-01-23,21:55:42,97.9000,1,ask,,
43677,2021-01-23,21:55:43,97.9000,1,ask,,
43678,2021-01-23,21:55:43,97.9000,1,ask,,
43679,2021-01-23,21:55:43,97.9000,1,ask,,
43680,2021-01-23,21:55:43,97.9000,1,ask,,
43681,2021-01-23,21:55:44,97.9000,1,ask,,
43682,2021-01-23,21:55:44,97.9000,1,ask,,
43683,2021-01-23,21:55:44,97.9000,1,ask,,
43684,2021-01-23,21:55:46,98.0000,1,bid,,
43685,2021-01-23,21:55:46,98.1000,9,bid,,
43686,2021-01-23,21:55:49,98.2000,10,bid,,
43687,2021-01-23,21:55:50,98.1000,1,ask,,
43688,2021-01-23,21:55:51,98.1000,1,ask,,
43689,2021-01-23,21:55:51,98.1000,1,ask,,
43690,2021-01-23,21:55:51,98.1000,1,ask,,
43691,2021-01-23,21:55:51,98.1000,1,ask,,
43692,2021-01-23,21:55:52,98.1000,1,ask,,
43693,2021-01-23,21:55:52,98.1000,1,ask,,
43694,2021-01-23,21:55:52,98.1000,1,ask,,
43695,2021-01-23,21:55:52,98.1000,1,ask,,
43696,2021-01-23,21:55:52,98.1000,1,ask,,
43697,2021-01-23,21:55:53,98.1000,1,ask,,
43698,2021-01-23,21:55:53,98.2000,10,bid,,
43699,2021-01-23,21:55:53,98.1000,1,ask,,
43700,2021-01-23,21:55:53,98.1000,1,ask,,
43701,2021-01-23,21:55:53,98.1000,1,ask,,
43702,2021-01-23,21:55:54,98.1000,1,ask,,
43703,2021-01-23,21:55:54,98.1000,1,ask,,
43704,2021-01-23,21:55:54,98.1000,1,ask,,
43705,2021-01-23,21:55:56,98.2000,1,bid,,
43706,2021-01-23,21:55:56,98.3000,9,bid,,
43707,2021-01-23,21:55:59,98.3000,10,bid,,
43708,2021-01-23,21:56:01,98.2000,1,ask,,
43709,2021-01-23,21:56:01,98.2000,1,ask,,
43710,2021-01-23,21:56:01,98.2000,1,ask,,
43711,2021-01-23,21:56:01,98.2000,1,ask,,
43712,2021-01-23,21:56:01,98.2000,1,ask,,
43713,2021-01-23,21:56:02,98.2000,1,ask,,
43714,2021-01-23,21:56:02,98.2000,1,ask,,
43715,2021-01-23,21:56:02,98.2000,1,ask,,
43716,2021-01-23,21:56:02,98.2000,1,ask,,
43717,2021-01-23,21:56:03,98.2000,1,ask,,
43718,2021-01-23,21:56:03,98.2000,1,ask,,
43719,2021-01-23,21:56:03,98.2000,1,ask,,
43720,2021-01-23,21:56:03,98.2000,1,ask,,
43721,2021-01-23,21:56:03,98.2000,1,ask,,
43722,2021-01-23,21:56:04,98.2000,1,ask,,
43723,2021-01-23,21:56:04,98.2000,1,ask,,
43724,2021-01-23,21:56:04,98.2000,1,ask,,
43725,2021-01-23,21:56:04,98.2000,1,ask,,
43726,2021-01-23,21:56:05,98.2000,1,ask,,
43727,2021-01-23,21:56:06,98.3000,1,bid,,
43728,2021-01-23,21:56:10,98.3000,1,ask,,
43729,2021-01-23,21:56:10,98.4000,10,bid,,
43730,2021-01-23,21:56:10,98.3000,1,ask,,
43731,2021-01-23,21:56:10,98.3000,1,ask,,
43732,2021-01-23,21:56:10,98.2000,20,ask,,
43733,2021-01-23,21:56:13,97.9000,1,bid,,
43734,2021-01-23,21:56:13,98.2000,10,bid,,
43736,2021-01-23,21:56:17,98.2000,10,bid,,
43737,2021-01-23,21:56:17,98.2000,20,bid,,
43739,2021-01-23,21:56:18,98.0000,1,ask,,
43741,2021-01-23,21:56:20,97.9000,1,bid,,
43742,2021-01-23,21:56:20,98.4000,9,bid,,
43747,2021-01-23,21:56:23,98.5000,10,bid,,
43749,2021-01-23,21:56:26,98.4000,1,bid,,
43750,2021-01-23,21:56:26,98.5000,9,bid,,
43754,2021-01-23,21:56:30,98.6000,10,bid,,
43756,2021-01-23,21:56:31,98.6000,1,bid,,
43758,2021-01-23,21:56:31,98.6000,1,bid,,
43760,2021-01-23,21:56:31,98.6000,1,bid,,
43762,2021-01-23,21:56:31,98.6000,1,bid,,
43764,2021-01-23,21:56:31,98.6000,1,bid,,
43766,2021-01-23,21:56:31,98.6000,1,bid,,
43768,2021-01-23,21:56:31,98.6000,1,bid,,
43770,2021-01-23,21:56:31,98.6000,1,bid,,
43772,2021-01-23,21:56:31,98.6000,1,bid,,
43774,2021-01-23,21:56:31,98.6000,1,bid,,
43778,2021-01-23,21:56:34,98.5000,1,bid,,
43779,2021-01-23,21:56:34,98.7000,9,bid,,
43782,2021-01-23,21:56:37,98.7000,10,bid,,
43783,2021-01-23,21:56:39,98.7000,1,ask,,
43784,2021-01-23,21:56:39,98.7000,1,ask,,
43785,2021-01-23,21:56:39,98.7000,1,ask,,
43786,2021-01-23,21:56:39,98.7000,1,ask,,
43787,2021-01-23,21:56:40,98.7000,1,ask,,
43789,2021-01-23,21:56:40,98.7000,1,ask,,
43790,2021-01-23,21:56:40,98.7000,1,ask,,
43791,2021-01-23,21:56:40,98.7000,1,ask,,
43792,2021-01-23,21:56:40,98.7000,1,ask,,
43793,2021-01-23,21:56:41,98.9000,10,bid,,
43794,2021-01-23,21:56:41,98.7000,1,ask,,
43795,2021-01-23,21:56:41,98.7000,1,ask,,
43797,2021-01-23,21:56:41,98.7000,1,ask,,
43798,2021-01-23,21:56:41,98.7000,1,ask,,
43800,2021-01-23,21:56:44,99.0000,10,bid,,
43805,2021-01-23,21:56:47,98.8000,1,bid,,
43806,2021-01-23,21:56:47,99.0000,9,bid,,
43809,2021-01-23,21:56:51,99.1000,10,bid,,
43813,2021-01-23,21:56:54,99.0000,1,bid,,
43814,2021-01-23,21:56:54,99.1000,9,bid,,
43815,2021-01-23,21:56:58,99.1000,10,bid,,
43816,2021-01-23,21:56:59,99.1000,1,ask,,
43817,2021-01-23,21:57:00,99.1000,1,ask,,
43818,2021-01-23,21:57:00,99.1000,1,ask,,
43819,2021-01-23,21:57:00,99.1000,1,ask,,
43820,2021-01-23,21:57:00,99.1000,1,ask,,
43821,2021-01-23,21:57:01,99.1000,1,ask,,
43822,2021-01-23,21:57:01,99.3000,10,bid,,
43823,2021-01-23,21:57:01,99.1000,1,ask,,
43824,2021-01-23,21:57:01,99.1000,1,ask,,
43825,2021-01-23,21:57:02,99.1000,1,ask,,
43826,2021-01-23,21:57:02,99.1000,1,ask,,
43827,2021-01-23,21:57:02,99.1000,1,ask,,
43828,2021-01-23,21:57:04,99.2000,1,bid,,
43829,2021-01-23,21:57:04,99.4000,9,bid,,
43830,2021-01-23,21:57:07,99.3000,10,bid,,
43831,2021-01-23,21:57:09,99.2000,1,ask,,
43832,2021-01-23,21:57:09,99.1000,1,ask,,
43833,2021-01-23,21:57:09,99.1000,1,ask,,
43834,2021-01-23,21:57:09,99.1000,1,ask,,
43835,2021-01-23,21:57:09,99.1000,1,ask,,
43836,2021-01-23,21:57:10,99.1000,1,ask,,
43837,2021-01-23,21:57:10,99.1000,1,ask,,
43838,2021-01-23,21:57:10,99.1000,1,ask,,
43839,2021-01-23,21:57:10,99.1000,1,ask,,
43840,2021-01-23,21:57:11,99.3000,1,ask,,
43841,2021-01-23,21:57:11,99.5000,10,bid,,
43842,2021-01-23,21:57:11,99.3000,1,ask,,
43843,2021-01-23,21:57:11,99.3000,1,ask,,
43844,2021-01-23,21:57:11,99.3000,1,ask,,
43845,2021-01-23,21:57:12,99.5000,10,bid,,
43846,2021-01-23,21:57:15,99.5000,10,bid,,
43847,2021-01-23,21:57:19,99.5000,10,bid,,
43848,2021-01-23,21:57:22,99.5000,10,bid,,
43849,2021-01-23,21:57:26,99.7000,10,bid,,
43850,2021-01-23,21:57:29,99.7000,10,bid,,
43851,2021-01-23,21:57:33,99.9000,10,bid,,
43852,2021-01-23,21:57:36,99.9000,10,bid,,
43853,2021-01-23,21:57:40,99.9000,5,bid,,
43854,2021-01-23,21:57:40,99.9000,5,bid,,
43855,2021-01-23,21:57:43,99.9000,1,bid,,
43857,2021-01-23,21:57:43,99.9000,1,bid,,
43859,2021-01-23,21:57:43,99.9000,1,bid,,
43861,2021-01-23,21:57:43,99.9000,1,bid,,
43863,2021-01-23,21:57:43,99.9000,1,bid,,
43865,2021-01-23,21:57:43,99.9000,1,bid,,
43867,2021-01-23,21:57:44,99.9000,1,bid,,
43869,2021-01-23,21:57:44,99.9000,1,bid,,
43871,2021-01-23,21:57:44,99.9000,1,bid,,
43873,2021-01-23,21:57:44,99.9000,1,bid,,
43875,2021-01-23,21:57:44,99.9000,5,bid,,
43876,2021-01-23,21:57:44,99.9000,5,bid,,
43877,2021-01-23,21:57:47,99.9000,5,bid,,
43878,2021-01-23,21:57:47,99.9000,5,bid,,
43885,2021-01-23,21:57:50,99.9000,1,bid,,
43887,2021-01-23,21:57:50,99.9000,1,bid,,
43889,2021-01-23,21:57:50,99.9000,1,bid,,
43891,2021-01-23,21:57:50,99.9000,1,bid,,
43893,2021-01-23,21:57:50,99.9000,1,bid,,
43895,2021-01-23,21:57:50,99.9000,1,bid,,
43897,2021-01-23,21:57:50,99.9000,1,bid,,
43899,2021-01-23,21:57:50,99.9000,1,bid,,
43901,2021-01-23,21:57:50,99.9000,1,bid,,
43903,2021-01-23,21:57:50,99.9000,1,bid,,
43905,2021-01-23,21:57:55,99.9000,1,bid,,
43906,2021-01-23,21:57:55,99.9000,1,bid,,
43907,2021-01-23,21:57:55,99.9000,1,bid,,
43908,2021-01-23,21:57:55,99.9000,1,bid,,
43909,2021-01-23,21:57:56,99.9000,1,bid,,
43910,2021-01-23,21:57:56,99.9000,1,bid,,
43911,2021-01-23,21:57:56,99.9000,1,bid,,
43912,2021-01-23,21:57:56,99.9000,1,bid,,
43913,2021-01-23,21:57:56,99.9000,1,bid,,
43914,2021-01-23,21:57:56,99.9000,1,bid,,
43915,2021-01-23,21:57:59,99.8000,1,bid,,
43916,2021-01-23,21:57:59,99.9000,5,bid,,
43917,2021-01-23,21:57:59,99.9000,5,bid,,
43918,2021-01-23,21:57:59,99.9000,5,bid,,
43919,2021-01-23,21:57:59,99.9000,5,bid,,
43921,2021-01-23,21:58:00,100.0000,5,bid,,
43923,2021-01-23,21:58:01,100.1000,20,bid,,
43925,2021-01-23,21:58:01,100.1000,5,bid,,
43926,2021-01-23,21:58:01,100.1000,5,bid,,
43928,2021-01-23,21:58:03,100.5000,1,bid,,
43929,2021-01-23,21:58:03,100.5000,1,bid,,
43930,2021-01-23,21:58:03,100.5000,1,bid,,
43931,2021-01-23,21:58:03,100.5000,1,bid,,
43932,2021-01-23,21:58:03,100.5000,1,bid,,
43933,2021-01-23,21:58:03,100.5000,1,bid,,
43934,2021-01-23,21:58:03,100.5000,1,bid,,
43935,2021-01-23,21:58:03,100.5000,1,bid,,
43936,2021-01-23,21:58:03,100.5000,1,bid,,
43937,2021-01-23,21:58:03,100.5000,1,bid,,
43938,2021-01-23,21:58:03,100.5000,1,bid,,
43939,2021-01-23,21:58:04,100.1000,20,bid,,
43943,2021-01-23,21:58:08,100.2000,8,bid,,
43952,2021-01-23,21:58:09,100.2000,10,bid,,
43953,2021-01-23,21:58:10,100.2000,1,bid,,
43954,2021-01-23,21:58:10,100.2000,1,bid,,
43955,2021-01-23,21:58:16,100.3000,1,bid,,
43956,2021-01-23,21:58:16,100.3000,1,bid,,
43957,2021-01-23,21:58:16,100.3000,1,bid,,
43958,2021-01-23,21:58:16,100.3000,1,bid,,
43959,2021-01-23,21:58:16,100.3000,1,bid,,
43960,2021-01-23,21:58:16,100.3000,1,bid,,
43961,2021-01-23,21:58:16,100.3000,1,bid,,
43962,2021-01-23,21:58:16,100.3000,1,bid,,
43963,2021-01-23,21:58:16,100.3000,1,bid,,
43964,2021-01-23,21:58:16,100.3000,1,bid,,
43967,2021-01-23,21:58:17,100.5000,1,bid,,
43972,2021-01-23,21:58:19,100.3000,1,ask,,
43979,2021-01-23,21:58:24,100.3000,1,bid,,
43982,2021-01-23,21:58:35,100.5000,1,bid,,
43986,2021-01-23,21:58:41,100.5000,1,ask,,
43987,2021-01-23,21:58:41,100.5000,1,bid,,
43988,2021-01-23,21:58:41,100.5000,1,bid,,
43989,2021-01-23,21:58:41,100.5000,1,bid,,
43990,2021-01-23,21:58:41,100.5000,1,bid,,
43991,2021-01-23,21:58:41,100.5000,1,bid,,
43992,2021-01-23,21:58:41,100.5000,1,bid,,
43993,2021-01-23,21:58:41,100.5000,1,bid,,
43994,2021-01-23,21:58:41,100.5000,1,bid,,
43995,2021-01-23,21:58:41,100.5000,1,bid,,
43996,2021-01-23,21:58:41,100.5000,1,bid,,
43997,2021-01-23,21:58:45,100.4000,1,ask,,
43998,2021-01-23,21:58:46,100.4000,1,ask,,
43999,2021-01-23,21:58:46,100.5000,1,bid,,
44001,2021-01-23,21:58:46,100.4000,1,ask,,
44002,2021-01-23,21:58:46,100.5000,1,bid,,
44004,2021-01-23,21:58:46,100.5000,18,bid,,
44006,2021-01-23,21:58:46,100.3000,40,ask,,
44007,2021-01-23,21:58:48,100.6000,1,bid,,
44009,2021-01-23,21:58:49,100.6000,1,bid,,
44010,2021-01-23,21:58:49,100.6000,19,bid,,
44013,2021-01-23,21:58:50,100.8000,1,bid,,
44015,2021-01-23,21:58:50,100.8000,1,bid,,
44017,2021-01-23,21:58:50,100.8000,20,bid,,
44019,2021-01-23,21:58:50,100.5000,1,ask,,
44020,2021-01-23,21:58:50,100.8000,1,bid,,
44022,2021-01-23,21:58:51,100.6000,1,bid,,
44024,2021-01-23,21:58:51,100.8000,17,bid,,
44027,2021-01-23,21:58:51,100.8000,1,ask,,
44028,2021-01-23,21:58:51,100.4000,1,ask,,
44029,2021-01-23,21:58:51,100.5000,1,ask,,
44030,2021-01-23,21:58:51,100.8000,1,bid,,
44032,2021-01-23,21:58:51,100.3000,40,ask,,
44033,2021-01-23,21:58:51,100.8000,1,bid,,
44035,2021-01-23,21:58:53,100.7000,1,bid,,
44037,2021-01-23,21:58:53,100.7000,19,bid,,
44040,2021-01-23,21:58:53,100.7000,1,ask,,
44041,2021-01-23,21:58:54,100.4000,1,ask,,
44042,2021-01-23,21:58:54,100.8000,1,bid,,
44044,2021-01-23,21:58:56,100.7000,1,bid,,
44046,2021-01-23,21:58:56,100.7000,1,bid,,
44048,2021-01-23,21:58:56,100.7000,20,bid,,
44050,2021-01-23,21:58:56,100.5000,1,ask,,
44051,2021-01-23,21:58:56,100.7000,1,bid,,
44053,2021-01-23,21:58:57,100.7000,1,bid,,
44055,2021-01-23,21:58:57,100.7000,1,bid,,
44056,2021-01-23,21:58:57,100.7000,1,bid,,
44059,2021-01-23,21:58:57,100.6000,1,bid,,
44062,2021-01-23,21:58:57,100.6000,1,ask,,
44063,2021-01-23,21:58:57,100.7000,1,bid,,
44065,2021-01-23,21:58:57,100.7000,1,bid,,
44067,2021-01-23,21:58:57,100.7000,12,bid,,
44069,2021-01-23,21:58:57,100.4000,1,ask,,
44071,2021-01-23,21:58:57,149.7000,1,ask,,
44073,2021-01-23,21:58:57,100.5000,20,ask,,
44074,2021-01-23,21:58:58,100.0000,40,ask,,
44075,2021-01-23,21:58:59,100.8000,1,bid,,
44077,2021-01-23,21:58:59,100.8000,20,bid,,
44078,2021-01-23,21:58:59,100.8000,1,bid,,
44081,2021-01-23,21:58:59,100.8000,1,bid,,
44083,2021-01-23,21:58:59,100.8000,1,bid,,
44084,2021-01-23,21:59:00,100.8000,16,bid,,
44087,2021-01-23,21:59:00,100.1000,40,ask,,
44088,2021-01-23,21:59:01,100.9000,1,bid,,
44090,2021-01-23,21:59:01,100.9000,19,bid,,
44093,2021-01-23,21:59:01,101.0000,20,bid,,
44096,2021-01-23,21:59:01,101.0000,1,ask,,
44097,2021-01-23,21:59:02,100.9000,1,ask,,
44098,2021-01-23,21:59:02,100.6000,20,ask,,
44099,2021-01-23,21:59:03,100.7000,1,bid,,
44101,2021-01-23,21:59:03,100.7000,20,bid,,
44102,2021-01-23,21:59:03,100.7000,1,bid,,
44105,2021-01-23,21:59:03,100.0000,40,ask,,
44106,2021-01-23,21:59:03,100.7000,1,bid,,
44107,2021-01-23,21:59:03,100.7000,1,bid,,
44109,2021-01-23,21:59:03,91.2000,1,bid,,
44111,2021-01-23,21:59:03,100.7000,1,bid,,
44112,2021-01-23,21:59:03,100.7000,15,bid,,
44116,2021-01-23,21:59:05,101.0000,1,bid,,
44118,2021-01-23,21:59:05,101.0000,1,bid,,
44119,2021-01-23,21:59:06,101.0000,18,bid,,
44122,2021-01-23,21:59:07,100.6000,20,ask,,
44123,2021-01-23,21:59:07,100.6000,20,bid,,
44125,2021-01-23,21:59:07,99.9000,40,ask,,
44128,2021-01-23,21:59:08,128.8000,1,ask,,
44129,2021-01-23,21:59:09,101.0000,20,bid,,
44133,2021-01-23,21:59:11,101.0000,1,ask,,
44134,2021-01-23,21:59:11,100.6000,20,ask,,
44135,2021-01-23,21:59:11,100.6000,19,bid,,
44137,2021-01-23,21:59:11,99.9000,40,ask,,
44139,2021-01-23,21:59:14,101.1000,1,bid,,
44141,2021-01-23,21:59:14,101.1000,1,bid,,
44143,2021-01-23,21:59:14,101.1000,1,bid,,
44145,2021-01-23,21:59:14,101.1000,1,bid,,
44147,2021-01-23,21:59:14,101.1000,1,bid,,
44149,2021-01-23,21:59:15,100.8000,1,ask,,
44150,2021-01-23,21:59:15,100.7000,20,ask,,
44151,2021-01-23,21:59:15,100.5000,19,bid,,
44153,2021-01-23,21:59:16,101.0000,1,bid,,
44155,2021-01-23,21:59:16,100.8000,1,bid,,
44157,2021-01-23,21:59:16,101.1000,15,bid,,
44159,2021-01-23,21:59:16,100.1000,1,ask,,
44160,2021-01-23,21:59:16,135.2000,1,ask,,
44163,2021-01-23,21:59:16,99.8000,40,ask,,
44164,2021-01-23,21:59:18,101.1000,20,bid,,
44166,2021-01-23,21:59:19,100.7000,20,ask,,
44167,2021-01-23,21:59:19,100.4000,20,bid,,
44169,2021-01-23,21:59:19,99.7000,40,ask,,
44170,2021-01-23,21:59:22,101.1000,20,bid,,
44172,2021-01-23,21:59:22,101.4000,1,bid,,
44174,2021-01-23,21:59:23,100.9000,1,ask,,
44175,2021-01-23,21:59:23,100.7000,20,ask,,
44176,2021-01-23,21:59:24,100.1000,1,bid,,
44178,2021-01-23,21:59:24,100.3000,10,bid,,
44179,2021-01-23,21:59:24,100.3000,9,bid,,
44181,2021-01-23,21:59:24,99.8000,1,ask,,
44183,2021-01-23,21:59:24,108.5000,1,ask,,
44185,2021-01-23,21:59:27,101.3000,10,bid,,
44186,2021-01-23,21:59:27,100.9000,20,ask,,
44187,2021-01-23,21:59:30,100.4000,1,bid,,
44188,2021-01-23,21:59:30,100.6000,19,bid,,
44189,2021-01-23,21:59:30,100.6000,1,bid,,
44190,2021-01-23,21:59:30,101.2000,9,bid,,
44191,2021-01-23,21:59:34,100.8000,10,bid,,
44192,2021-01-23,21:59:38,100.8000,10,bid,,
44193,2021-01-23,21:59:42,100.8000,1,bid,,
44194,2021-01-23,21:59:42,100.7000,1,ask,,
44195,2021-01-23,21:59:49,101.0000,10,bid,,
44196,2021-01-23,21:59:56,100.8000,1,bid,,
44197,2021-01-23,21:59:56,100.9000,9,bid,,
44202,2021-01-23,22:00:00,101.0000,10,bid,,
44203,2021-01-23,22:00:03,101.0000,10,bid,,
44207,2021-01-23,22:00:10,100.9000,10,bid,,
44209,2021-01-23,22:00:14,100.9000,10,bid,,
44210,2021-01-23,22:00:18,100.9000,10,bid,,
44211,2021-01-23,22:00:21,100.9000,1,bid,,
44212,2021-01-23,22:00:21,101.1000,9,bid,,
44213,2021-01-23,22:00:21,101.0000,1,bid,,
44214,2021-01-23,22:00:25,101.0000,10,bid,,
44240,2021-01-23,22:00:28,101.0000,10,bid,,
44241,2021-01-23,22:00:32,101.0000,10,bid,,
44242,2021-01-23,22:00:35,101.0000,1,bid,,
44243,2021-01-23,22:00:35,101.1000,9,bid,,
44244,2021-01-23,22:00:36,101.0000,1,ask,,
44245,2021-01-23,22:00:36,101.0000,1,ask,,
44246,2021-01-23,22:00:39,101.0000,10,bid,,
44247,2021-01-23,22:00:42,101.0000,1,bid,,
44248,2021-01-23,22:00:42,101.3000,9,bid,,
44249,2021-01-23,22:00:46,101.3000,10,bid,,
44250,2021-01-23,22:00:49,101.3000,10,bid,,
44251,2021-01-23,22:00:52,101.3000,1,bid,,
44252,2021-01-23,22:00:52,101.3000,9,bid,,
44253,2021-01-23,22:00:54,101.3000,11,bid,,
44255,2021-01-23,22:00:54,101.2000,1,ask,,
44256,2021-01-23,22:00:54,101.2000,1,ask,,
44257,2021-01-23,22:00:54,101.2000,1,ask,,
44258,2021-01-23,22:00:54,101.2000,1,ask,,
44259,2021-01-23,22:00:54,101.2000,1,ask,,
44260,2021-01-23,22:00:54,101.2000,1,ask,,
44261,2021-01-23,22:00:54,101.2000,1,ask,,
44262,2021-01-23,22:00:54,101.2000,1,ask,,
44263,2021-01-23,22:00:54,101.2000,1,ask,,
44264,2021-01-23,22:00:54,101.2000,1,ask,,
44265,2021-01-23,22:00:54,101.2000,1,ask,,
44266,2021-01-23,22:00:54,101.2000,1,ask,,
44267,2021-01-23,22:00:54,101.2000,1,ask,,
44268,2021-01-23,22:00:54,101.2000,1,ask,,
44269,2021-01-23,22:00:54,101.2000,1,ask,,
44270,2021-01-23,22:00:54,101.2000,1,ask,,
44271,2021-01-23,22:00:54,101.2000,1,ask,,
44272,2021-01-23,22:00:54,101.2000,1,ask,,
44273,2021-01-23,22:00:54,101.2000,1,ask,,
44274,2021-01-23,22:00:54,101.2000,1,ask,,
44275,2021-01-23,22:00:54,101.2000,1,ask,,
44276,2021-01-23,22:00:54,101.2000,1,ask,,
44277,2021-01-23,22:00:54,101.2000,1,ask,,
44278,2021-01-23,22:00:54,101.6000,1,bid,,
44280,2021-01-23,22:00:55,101.7000,20,bid,,
44282,2021-01-23,22:00:55,101.3000,1,ask,,
44283,2021-01-23,22:00:55,101.5000,1,bid,,
