Trade number, Timestamp, price, volume, aggressor side, buyer, seller
49045,2021-01-23 22:47:50,92.6000,1,ask,,
49046,2021-01-23 22:47:51,92.6000,1,ask,,
49047,2021-01-23 22:47:52,92.6000,1,ask,,
49048,2021-01-23 22:47:52,92.6000,1,ask,,
49049,2021-01-23 22:47:54,92.6000,20,ask,,
49050,2021-01-23 22:47:55,92.6000,10,ask,,
49051,2021-01-23 22:47:58,92.2000,20,bid,,
49052,2021-01-23 22:48:02,92.6000,10,ask,,
49053,2021-01-23 22:48:06,92.4000,10,ask,,
49054,2021-01-23 22:48:12,92.6000,20,bid,,
49055,2021-01-23 22:48:12,92.7000,20,bid,,
49056,2021-01-23 22:48:12,92.8000,20,ask,,
49057,2021-01-23 22:48:15,92.7000,40,ask,,
49058,2021-01-23 22:48:18,92.7000,6,ask,,
49059,2021-01-23 22:48:18,92.8000,20,bid,,
49060,2021-01-23 22:48:18,92.8000,60,ask,,
49061,2021-01-23 22:48:18,92.8000,40,bid,,
49062,2021-01-23 22:48:18,92.8000,20,bid,,
49063,2021-01-23 22:48:21,92.9000,6,ask,,
49064,2021-01-23 22:48:21,92.9000,14,ask,,
49065,2021-01-23 22:48:21,92.9000,14,bid,,
49066,2021-01-23 22:48:25,92.9000,20,ask,,
49067,2021-01-23 22:48:25,92.9000,6,bid,,
49068,2021-01-23 22:48:25,92.9000,14,bid,,
49069,2021-01-23 22:48:25,92.7000,6,ask,,
49070,2021-01-23 22:48:28,92.9000,26,bid,,
49071,2021-01-23 22:48:28,93.0000,26,ask,,
49072,2021-01-23 22:48:29,92.8000,1,ask,,
49073,2021-01-23 22:48:30,92.7000,1,ask,,
49074,2021-01-23 22:48:35,93.0000,6,ask,,
49075,2021-01-23 22:48:38,92.7000,6,ask,,
49076,2021-01-23 22:48:45,92.8000,20,bid,,
49077,2021-01-23 22:48:45,92.8000,40,ask,,
49078,2021-01-23 22:48:45,92.8000,40,bid,,
49079,2021-01-23 22:48:47,93.0000,20,ask,,
49080,2021-01-23 22:48:47,93.0000,20,bid,,
49081,2021-01-23 22:48:52,92.8000,20,bid,,
49082,2021-01-23 22:48:52,92.8000,20,ask,,
49083,2021-01-23 22:48:55,93.3000,6,bid,,
49084,2021-01-23 22:49:00,92.9000,6,bid,,
49085,2021-01-23 22:49:01,92.8000,20,ask,,
49086,2021-01-23 22:49:01,92.8000,20,bid,,
49087,2021-01-23 22:49:07,92.7000,20,bid,,
49088,2021-01-23 22:49:07,92.7000,20,ask,,
49089,2021-01-23 22:49:10,92.6000,40,ask,,
49090,2021-01-23 22:49:10,92.6000,40,bid,,
49091,2021-01-23 22:49:18,92.7000,20,bid,,
49092,2021-01-23 22:49:18,92.7000,40,ask,,
49093,2021-01-23 22:49:18,92.7000,40,bid,,
49094,2021-01-23 22:49:18,92.8000,20,ask,,
49095,2021-01-23 22:49:18,92.8000,20,bid,,
49096,2021-01-23 22:49:20,92.8000,40,bid,,
49097,2021-01-23 22:49:20,92.9000,20,ask,,
49098,2021-01-23 22:49:20,92.7000,20,ask,,
49099,2021-01-23 22:49:22,93.0000,60,ask,,
49100,2021-01-23 22:49:22,93.0000,20,bid,,
49101,2021-01-23 22:49:22,93.0000,40,bid,,
49102,2021-01-23 22:49:25,93.1000,20,ask,,
49103,2021-01-23 22:49:26,93.1000,10,bid,,
49104,2021-01-23 22:49:28,93.1000,20,bid,,
49105,2021-01-23 22:49:29,93.3000,20,ask,,
49106,2021-01-23 22:49:29,93.1000,10,bid,,
49107,2021-01-23 22:49:40,93.2000,40,bid,,
49108,2021-01-23 22:49:40,93.2000,10,bid,,
49109,2021-01-23 22:49:40,93.2000,30,bid,,
49110,2021-01-23 22:49:40,93.3000,40,ask,,
49111,2021-01-23 22:49:40,93.3000,30,ask,,
49112,2021-01-23 22:49:43,93.3000,1,ask,,
49113,2021-01-23 22:49:51,93.3000,20,ask,,
49114,2021-01-23 22:49:52,93.3000,19,bid,,
49115,2021-01-23 22:49:52,93.3000,19,ask,,
49116,2021-01-23 22:50:03,93.3000,1,ask,,
49117,2021-01-23 22:50:15,93.6000,20,ask,,
49118,2021-01-23 22:50:15,93.6000,20,bid,,
49119,2021-01-23 22:50:19,93.7000,1,bid,,
49120,2021-01-23 22:50:19,93.7000,1,bid,,
49121,2021-01-23 22:50:19,93.8000,20,bid,,
49122,2021-01-23 22:50:19,93.7000,40,bid,,
49123,2021-01-23 22:50:19,93.7000,40,bid,,
49124,2021-01-23 22:50:19,93.8000,80,ask,,
49125,2021-01-23 22:50:20,93.8000,60,ask,,
49126,2021-01-23 22:50:20,93.8000,20,bid,,
49127,2021-01-23 22:50:20,93.8000,40,bid,,
49128,2021-01-23 22:50:20,93.9000,1,bid,,
49129,2021-01-23 22:50:20,93.9000,10,bid,,
49130,2021-01-23 22:50:20,93.9000,1,ask,,
49131,2021-01-23 22:50:21,93.9000,1,ask,,
49132,2021-01-23 22:50:21,93.9000,1,ask,,
49133,2021-01-23 22:50:22,93.9000,37,ask,,
49134,2021-01-23 22:50:22,93.8000,1,ask,,
49135,2021-01-23 22:50:22,93.8000,1,ask,,
49136,2021-01-23 22:50:22,93.8000,1,ask,,
49137,2021-01-23 22:50:22,93.8000,1,ask,,
49138,2021-01-23 22:50:23,93.7000,1,ask,,
49139,2021-01-23 22:50:23,93.7000,1,ask,,
49140,2021-01-23 22:50:24,94.0000,1,bid,,
49141,2021-01-23 22:50:24,94.0000,1,bid,,
49142,2021-01-23 22:50:24,94.0000,1,bid,,
49143,2021-01-23 22:50:24,94.0000,1,bid,,
49144,2021-01-23 22:50:24,94.0000,1,bid,,
49145,2021-01-23 22:50:24,94.0000,1,bid,,
49146,2021-01-23 22:50:24,94.0000,20,bid,,
49147,2021-01-23 22:50:24,94.0000,1,bid,,
49148,2021-01-23 22:50:24,94.0000,1,bid,,
49149,2021-01-23 22:50:24,94.0000,20,bid,,
49150,2021-01-23 22:50:24,94.0000,20,bid,,
49151,2021-01-23 22:50:24,94.0000,40,bid,,
49152,2021-01-23 22:50:24,94.3000,20,ask,,
49153,2021-01-23 22:50:24,94.0000,60,ask,,
49154,2021-01-23 22:50:25,94.1000,1,bid,,
49155,2021-01-23 22:50:25,94.1000,1,bid,,
49156,2021-01-23 22:50:25,94.2000,20,bid,,
49157,2021-01-23 22:50:25,94.2000,1,bid,,
49158,2021-01-23 22:50:25,94.1000,40,bid,,
49159,2021-01-23 22:50:25,94.2000,40,ask,,
49160,2021-01-23 22:50:26,94.1000,40,ask,,
49161,2021-01-23 22:50:26,94.3000,1,bid,,
49162,2021-01-23 22:50:26,94.2000,19,bid,,
49163,2021-01-23 22:50:26,94.2000,1,bid,,
49164,2021-01-23 22:50:26,94.2000,40,bid,,
49165,2021-01-23 22:50:26,94.3000,19,ask,,
49166,2021-01-23 22:50:26,94.2000,41,ask,,
49167,2021-01-23 22:50:32,94.2000,20,ask,,
49168,2021-01-23 22:50:41,94.2000,20,ask,,
49169,2021-01-23 22:50:45,94.2000,20,ask,,
49170,2021-01-23 22:50:47,94.1000,7,bid,,
49171,2021-01-23 22:50:47,94.1000,1,ask,,
49172,2021-01-23 22:50:47,94.1000,1,ask,,
49173,2021-01-23 22:50:47,94.1000,1,ask,,
49174,2021-01-23 22:50:47,94.1000,1,ask,,
49175,2021-01-23 22:50:47,94.1000,1,ask,,
49176,2021-01-23 22:50:47,94.1000,1,ask,,
49177,2021-01-23 22:50:47,94.1000,1,ask,,
49178,2021-01-23 22:50:48,94.0000,1,ask,,
49179,2021-01-23 22:50:48,94.0000,20,ask,,
49180,2021-01-23 22:50:49,93.9000,1,ask,,
49181,2021-01-23 22:50:49,93.9000,1,ask,,
49182,2021-01-23 22:50:49,93.9000,1,ask,,
49183,2021-01-23 22:50:49,93.9000,1,ask,,
49184,2021-01-23 22:50:51,93.8000,20,bid,,
49185,2021-01-23 22:50:51,93.8000,20,ask,,
49186,2021-01-23 22:50:53,93.8000,1,ask,,
49187,2021-01-23 22:50:53,93.8000,1,ask,,
49188,2021-01-23 22:50:53,93.8000,1,ask,,
49189,2021-01-23 22:50:53,93.8000,1,ask,,
49190,2021-01-23 22:50:53,93.8000,16,ask,,
49191,2021-01-23 22:50:55,93.6000,20,ask,,
49192,2021-01-23 22:50:55,93.6000,24,bid,,
49193,2021-01-23 22:50:55,93.8000,24,ask,,
49194,2021-01-23 22:50:56,93.6000,2,bid,,
49195,2021-01-23 22:50:56,93.7000,1,ask,,
49196,2021-01-23 22:50:56,93.7000,1,ask,,
49197,2021-01-23 22:50:56,93.6000,42,bid,,
49198,2021-01-23 22:50:56,93.6000,1,ask,,
49199,2021-01-23 22:50:56,93.6000,1,ask,,
49200,2021-01-23 22:50:56,93.6000,40,ask,,
49201,2021-01-23 22:50:57,93.6000,20,bid,,
49202,2021-01-23 22:50:57,93.6000,20,ask,,
49203,2021-01-23 22:51:00,93.5000,1,ask,,
49204,2021-01-23 22:51:09,93.5000,1,ask,,
49205,2021-01-23 22:51:09,93.4000,20,ask,,
49206,2021-01-23 22:51:09,93.4000,19,ask,,
49207,2021-01-23 22:51:09,93.4000,20,ask,,
49208,2021-01-23 22:51:09,93.5000,1,ask,,
49209,2021-01-23 22:51:09,93.5000,1,ask,,
49210,2021-01-23 22:51:09,93.5000,40,ask,,
49211,2021-01-23 22:51:09,93.4000,36,bid,,
49212,2021-01-23 22:51:09,93.4000,42,bid,,
49213,2021-01-23 22:51:09,93.4000,1,ask,,
49214,2021-01-23 22:51:09,93.4000,1,ask,,
49215,2021-01-23 22:51:09,93.4000,1,ask,,
49216,2021-01-23 22:51:09,93.4000,1,ask,,
49217,2021-01-23 22:51:09,93.4000,1,ask,,
49218,2021-01-23 22:51:09,93.4000,1,ask,,
49219,2021-01-23 22:51:09,93.4000,1,ask,,
49220,2021-01-23 22:51:09,93.4000,1,ask,,
49221,2021-01-23 22:51:09,93.4000,20,ask,,
49222,2021-01-23 22:51:09,93.4000,1,ask,,
49223,2021-01-23 22:51:09,93.4000,1,ask,,
49224,2021-01-23 22:51:09,93.4000,1,ask,,
49225,2021-01-23 22:51:09,93.4000,1,ask,,
49226,2021-01-23 22:51:09,93.4000,1,ask,,
49227,2021-01-23 22:51:09,93.4000,1,ask,,
49228,2021-01-23 22:51:09,93.4000,1,ask,,
49229,2021-01-23 22:51:09,93.4000,1,ask,,
49230,2021-01-23 22:51:10,93.3000,40,ask,,
49231,2021-01-23 22:51:10,93.2000,20,ask,,
49232,2021-01-23 22:51:10,93.3000,40,ask,,
49233,2021-01-23 22:51:10,93.2000,40,bid,,
49234,2021-01-23 22:51:11,93.2000,60,bid,,
49235,2021-01-23 22:51:11,93.2000,40,ask,,
49236,2021-01-23 22:51:11,93.2000,20,ask,,
49237,2021-01-23 22:51:11,93.1000,20,bid,,
49238,2021-01-23 22:51:11,93.1000,20,ask,,
49239,2021-01-23 22:51:12,93.1000,20,bid,,
49240,2021-01-23 22:51:12,93.1000,20,ask,,
49241,2021-01-23 22:51:13,92.9000,20,bid,,
49242,2021-01-23 22:51:13,93.2000,20,ask,,
49243,2021-01-23 22:51:17,93.0000,10,ask,,
49244,2021-01-23 22:51:18,93.0000,10,ask,,
49245,2021-01-23 22:51:18,92.9000,10,bid,,
49246,2021-01-23 22:51:21,92.9000,1,ask,,
49247,2021-01-23 22:51:21,92.9000,1,ask,,
49248,2021-01-23 22:51:22,92.9000,1,ask,,
49249,2021-01-23 22:51:27,93.1000,20,bid,,
49250,2021-01-23 22:51:27,93.1000,20,ask,,
49251,2021-01-23 22:51:32,93.3000,8,ask,,
49252,2021-01-23 22:51:32,93.3000,1,bid,,
49253,2021-01-23 22:51:32,93.3000,1,bid,,
49254,2021-01-23 22:51:32,93.3000,1,bid,,
49255,2021-01-23 22:51:32,93.3000,1,bid,,
49256,2021-01-23 22:51:32,93.3000,1,bid,,
49257,2021-01-23 22:51:32,93.3000,1,bid,,
49258,2021-01-23 22:51:32,93.3000,1,bid,,
49259,2021-01-23 22:51:32,93.3000,1,bid,,
49260,2021-01-23 22:51:33,93.3000,12,ask,,
49261,2021-01-23 22:51:34,93.3000,20,ask,,
49262,2021-01-23 22:51:34,93.2000,20,bid,,
49263,2021-01-23 22:51:38,93.4000,20,ask,,
49264,2021-01-23 22:51:39,93.5000,1,ask,,
49265,2021-01-23 22:51:39,93.5000,1,bid,,
49266,2021-01-23 22:51:40,93.5000,40,ask,,
49267,2021-01-23 22:51:40,93.6000,1,bid,,
49268,2021-01-23 22:51:46,93.6000,20,ask,,
49269,2021-01-23 22:51:54,93.7000,1,bid,,
49270,2021-01-23 22:51:54,93.7000,1,bid,,
49271,2021-01-23 22:51:54,93.7000,1,bid,,
49272,2021-01-23 22:51:54,93.7000,1,bid,,
49273,2021-01-23 22:51:54,93.7000,1,bid,,
49274,2021-01-23 22:51:54,93.7000,1,bid,,
49275,2021-01-23 22:51:54,93.7000,1,bid,,
49276,2021-01-23 22:51:54,93.7000,1,bid,,
49277,2021-01-23 22:51:54,93.7000,1,bid,,
49278,2021-01-23 22:51:54,93.7000,1,bid,,
49279,2021-01-23 22:51:54,93.7000,1,bid,,
49280,2021-01-23 22:51:54,93.7000,1,bid,,
49281,2021-01-23 22:51:54,93.7000,1,bid,,
49282,2021-01-23 22:51:54,93.7000,1,bid,,
49283,2021-01-23 22:51:54,93.7000,1,bid,,
49284,2021-01-23 22:51:54,93.7000,1,bid,,
49285,2021-01-23 22:51:54,93.7000,1,bid,,
49286,2021-01-23 22:51:54,93.7000,1,bid,,
49287,2021-01-23 22:51:54,93.7000,1,bid,,
49288,2021-01-23 22:51:54,93.7000,1,bid,,
49289,2021-01-23 22:51:55,93.7000,1,bid,,
49290,2021-01-23 22:51:55,93.7000,1,bid,,
49291,2021-01-23 22:51:55,93.7000,1,bid,,
49292,2021-01-23 22:51:55,93.7000,1,bid,,
49293,2021-01-23 22:51:55,93.7000,1,bid,,
49294,2021-01-23 22:51:55,93.7000,1,bid,,
49295,2021-01-23 22:51:55,93.7000,1,bid,,
49296,2021-01-23 22:51:55,93.7000,1,bid,,
49297,2021-01-23 22:51:55,93.7000,20,bid,,
49298,2021-01-23 22:51:55,93.8000,1,bid,,
49299,2021-01-23 22:51:55,93.8000,1,bid,,
49300,2021-01-23 22:51:55,93.7000,40,bid,,
49301,2021-01-23 22:51:55,93.7000,1,bid,,
49302,2021-01-23 22:51:56,93.8000,41,ask,,
49303,2021-01-23 22:51:56,93.8000,1,ask,,
49304,2021-01-23 22:51:56,93.8000,1,bid,,
49305,2021-01-23 22:51:57,93.9000,20,bid,,
49306,2021-01-23 22:51:57,94.0000,40,bid,,
49307,2021-01-23 22:51:57,94.1000,20,ask,,
49308,2021-01-23 22:51:57,93.8000,40,ask,,
49309,2021-01-23 22:51:58,93.9000,20,bid,,
49310,2021-01-23 22:51:58,93.9000,20,ask,,
49311,2021-01-23 22:52:04,94.0000,20,bid,,
49312,2021-01-23 22:52:04,94.0000,20,bid,,
49313,2021-01-23 22:52:04,94.0000,20,ask,,
49314,2021-01-23 22:52:04,93.9000,40,bid,,
49315,2021-01-23 22:52:04,93.9000,40,ask,,
49316,2021-01-23 22:52:09,93.8000,20,ask,,
49317,2021-01-23 22:52:10,93.9000,20,ask,,
49318,2021-01-23 22:52:10,93.8000,20,bid,,
49319,2021-01-23 22:52:13,93.9000,20,bid,,
49320,2021-01-23 22:52:18,93.7000,1,ask,,
49321,2021-01-23 22:52:18,93.7000,1,ask,,
49322,2021-01-23 22:52:18,93.7000,1,ask,,
49323,2021-01-23 22:52:18,93.7000,1,ask,,
49324,2021-01-23 22:52:18,93.7000,1,ask,,
49325,2021-01-23 22:52:18,93.7000,1,ask,,
49326,2021-01-23 22:52:18,93.7000,1,ask,,
49327,2021-01-23 22:52:18,93.7000,1,ask,,
49328,2021-01-23 22:52:18,93.7000,1,ask,,
49329,2021-01-23 22:52:18,93.7000,1,ask,,
49330,2021-01-23 22:52:18,93.7000,1,ask,,
49331,2021-01-23 22:52:18,93.7000,1,ask,,
49332,2021-01-23 22:52:18,93.7000,20,ask,,
49333,2021-01-23 22:52:18,93.7000,20,ask,,
49334,2021-01-23 22:52:18,93.7000,40,ask,,
49335,2021-01-23 22:52:18,93.6000,60,bid,,
49336,2021-01-23 22:52:19,93.5000,1,ask,,
49337,2021-01-23 22:52:19,93.6000,20,ask,,
49338,2021-01-23 22:52:19,93.5000,19,bid,,
49339,2021-01-23 22:52:19,93.6000,1,bid,,
49340,2021-01-23 22:52:22,93.5000,1,ask,,
49341,2021-01-23 22:52:22,93.5000,1,ask,,
49342,2021-01-23 22:52:27,93.4000,20,ask,,
49343,2021-01-23 22:52:27,93.4000,1,ask,,
49344,2021-01-23 22:52:27,93.4000,1,ask,,
49345,2021-01-23 22:52:27,93.4000,1,ask,,
49346,2021-01-23 22:52:27,93.4000,1,ask,,
49347,2021-01-23 22:52:27,93.4000,1,ask,,
49348,2021-01-23 22:52:27,93.4000,1,ask,,
49349,2021-01-23 22:52:27,93.4000,1,ask,,
49350,2021-01-23 22:52:27,93.4000,1,ask,,
49351,2021-01-23 22:52:27,93.4000,1,ask,,
49352,2021-01-23 22:52:27,93.4000,1,ask,,
49353,2021-01-23 22:52:27,93.4000,1,ask,,
49354,2021-01-23 22:52:27,93.4000,1,ask,,
49355,2021-01-23 22:52:27,93.4000,37,ask,,
49356,2021-01-23 22:52:27,93.4000,1,ask,,
49357,2021-01-23 22:52:27,93.4000,1,ask,,
49358,2021-01-23 22:52:27,93.4000,1,ask,,
49359,2021-01-23 22:52:27,93.4000,1,ask,,
49360,2021-01-23 22:52:27,93.4000,1,ask,,
49361,2021-01-23 22:52:27,93.4000,1,ask,,
49362,2021-01-23 22:52:27,93.4000,1,ask,,
49363,2021-01-23 22:52:27,93.4000,1,ask,,
49364,2021-01-23 22:52:27,93.4000,1,ask,,
49365,2021-01-23 22:52:27,93.4000,1,ask,,
49366,2021-01-23 22:52:27,93.3000,59,bid,,
49367,2021-01-23 22:52:27,93.3000,1,ask,,
49368,2021-01-23 22:52:27,93.3000,20,ask,,
49369,2021-01-23 22:52:27,93.2000,20,bid,,
49370,2021-01-23 22:52:27,93.3000,1,bid,,
49371,2021-01-23 22:52:29,93.3000,10,ask,,
49372,2021-01-23 22:52:32,93.4000,10,ask,,
49373,2021-01-23 22:52:32,93.2000,20,bid,,
49374,2021-01-23 22:52:33,93.4000,10,ask,,
49375,2021-01-23 22:52:33,93.3000,10,bid,,
49376,2021-01-23 22:52:34,93.2000,1,ask,,
49377,2021-01-23 22:52:34,93.1000,1,ask,,
49378,2021-01-23 22:52:34,93.1000,1,ask,,
49379,2021-01-23 22:52:34,93.1000,1,ask,,
49380,2021-01-23 22:52:34,93.1000,16,ask,,
49381,2021-01-23 22:52:34,93.5000,1,bid,,
49382,2021-01-23 22:52:34,93.3000,21,bid,,
49383,2021-01-23 22:52:35,93.2000,1,ask,,
49384,2021-01-23 22:52:35,93.2000,1,ask,,
49385,2021-01-23 22:52:35,93.2000,20,ask,,
49386,2021-01-23 22:52:35,93.4000,1,bid,,
49387,2021-01-23 22:52:35,93.3000,20,bid,,
49388,2021-01-23 22:52:36,93.2000,1,ask,,
49389,2021-01-23 22:52:36,93.2000,1,bid,,
49390,2021-01-23 22:52:36,93.3000,20,ask,,
49391,2021-01-23 22:52:36,93.2000,18,bid,,
49392,2021-01-23 22:52:36,93.3000,2,bid,,
49393,2021-01-23 22:52:36,93.1000,1,ask,,
49394,2021-01-23 22:52:36,93.1000,1,ask,,
49395,2021-01-23 22:52:36,93.1000,18,ask,,
49396,2021-01-23 22:52:36,93.4000,1,bid,,
49397,2021-01-23 22:52:36,93.3000,40,bid,,
49398,2021-01-23 22:52:36,93.2000,1,bid,,
49399,2021-01-23 22:52:37,93.1000,1,ask,,
49400,2021-01-23 22:52:37,93.1000,1,ask,,
49401,2021-01-23 22:52:37,93.0000,20,ask,,
49402,2021-01-23 22:52:37,92.8000,1,ask,,
49403,2021-01-23 22:52:37,92.8000,1,ask,,
49404,2021-01-23 22:52:37,92.8000,1,ask,,
49405,2021-01-23 22:52:37,92.8000,1,ask,,
49406,2021-01-23 22:52:37,92.8000,1,ask,,
49407,2021-01-23 22:52:37,92.8000,1,ask,,
49408,2021-01-23 22:52:37,92.8000,1,ask,,
49409,2021-01-23 22:52:37,92.8000,1,ask,,
49410,2021-01-23 22:52:37,92.5000,15,ask,,
49411,2021-01-23 22:52:37,93.4000,1,bid,,
49412,2021-01-23 22:52:37,93.1000,18,bid,,
49413,2021-01-23 22:52:38,93.0000,1,ask,,
49414,2021-01-23 22:52:38,93.0000,1,ask,,
49415,2021-01-23 22:52:38,92.7000,16,ask,,
49416,2021-01-23 22:52:38,93.3000,1,bid,,
49417,2021-01-23 22:52:38,93.1000,17,bid,,
49418,2021-01-23 22:52:39,93.0000,1,ask,,
49419,2021-01-23 22:52:39,93.0000,1,ask,,
49420,2021-01-23 22:52:39,93.0000,1,ask,,
49421,2021-01-23 22:52:39,92.9000,14,ask,,
49422,2021-01-23 22:52:39,93.2000,1,bid,,
49423,2021-01-23 22:52:39,93.1000,16,bid,,
49424,2021-01-23 22:52:40,93.0000,1,ask,,
49425,2021-01-23 22:52:41,93.0000,1,ask,,
49426,2021-01-23 22:52:41,92.9000,1,ask,,
49427,2021-01-23 22:52:41,92.9000,14,ask,,
49428,2021-01-23 22:52:41,93.2000,1,bid,,
49429,2021-01-23 22:52:41,93.1000,20,bid,,
49430,2021-01-23 22:52:41,93.0000,1,ask,,
49431,2021-01-23 22:52:42,93.0000,1,ask,,
49432,2021-01-23 22:52:42,93.0000,1,ask,,
49433,2021-01-23 22:52:42,92.9000,1,ask,,
49434,2021-01-23 22:52:42,92.7000,1,ask,,
49435,2021-01-23 22:52:42,92.7000,18,ask,,
49436,2021-01-23 22:52:42,93.2000,1,bid,,
49437,2021-01-23 22:52:42,93.1000,20,bid,,
49438,2021-01-23 22:52:42,93.0000,1,ask,,
49439,2021-01-23 22:52:43,93.0000,1,ask,,
49440,2021-01-23 22:52:43,92.7000,1,ask,,
49441,2021-01-23 22:52:43,92.7000,20,ask,,
49442,2021-01-23 22:52:43,93.2000,1,bid,,
49443,2021-01-23 22:52:43,93.2000,13,bid,,
49444,2021-01-23 22:52:43,93.2000,7,bid,,
49445,2021-01-23 22:52:44,92.6000,1,ask,,
49446,2021-01-23 22:52:44,93.2000,9,bid,,
49447,2021-01-23 22:52:44,93.2000,1,bid,,
49448,2021-01-23 22:52:44,93.2000,11,bid,,
49449,2021-01-23 22:52:44,93.0000,20,bid,,
49450,2021-01-23 22:52:44,92.9000,1,ask,,
49451,2021-01-23 22:52:44,92.9000,40,ask,,
49452,2021-01-23 22:52:44,92.9000,1,ask,,
49453,2021-01-23 22:52:44,92.9000,1,ask,,
49454,2021-01-23 22:52:44,92.8000,20,bid,,
49455,2021-01-23 22:52:44,93.2000,1,bid,,
49456,2021-01-23 22:52:44,93.2000,1,bid,,
49457,2021-01-23 22:52:44,93.2000,1,bid,,
49458,2021-01-23 22:52:44,93.2000,20,bid,,
49459,2021-01-23 22:52:45,92.6000,1,ask,,
49460,2021-01-23 22:52:45,92.6000,1,ask,,
49461,2021-01-23 22:52:45,92.6000,18,ask,,
49462,2021-01-23 22:52:45,93.1000,20,bid,,
49463,2021-01-23 22:52:45,93.2000,1,bid,,
49464,2021-01-23 22:52:46,92.6000,1,ask,,
49465,2021-01-23 22:52:46,93.2000,8,bid,,
49466,2021-01-23 22:52:46,93.2000,1,bid,,
49467,2021-01-23 22:52:46,93.2000,12,bid,,
49468,2021-01-23 22:52:47,93.2000,8,bid,,
49469,2021-01-23 22:52:47,93.2000,1,bid,,
49470,2021-01-23 22:52:47,93.2000,1,bid,,
49471,2021-01-23 22:52:47,93.2000,1,bid,,
49472,2021-01-23 22:52:47,93.2000,1,bid,,
49473,2021-01-23 22:52:47,93.2000,1,bid,,
49474,2021-01-23 22:52:47,93.3000,8,bid,,
49475,2021-01-23 22:52:48,93.3000,9,bid,,
49476,2021-01-23 22:52:48,93.3000,1,bid,,
49477,2021-01-23 22:52:48,93.3000,1,bid,,
49478,2021-01-23 22:52:48,93.3000,1,bid,,
49479,2021-01-23 22:52:48,93.3000,1,bid,,
49480,2021-01-23 22:52:48,93.3000,1,bid,,
49481,2021-01-23 22:52:48,93.3000,1,bid,,
49482,2021-01-23 22:52:48,93.3000,6,bid,,
49483,2021-01-23 22:52:48,93.3000,1,bid,,
49484,2021-01-23 22:52:48,93.3000,1,bid,,
49485,2021-01-23 22:52:48,93.3000,18,ask,,
49486,2021-01-23 22:52:48,93.3000,18,bid,,
49487,2021-01-23 22:52:49,93.3000,1,bid,,
49488,2021-01-23 22:52:49,93.3000,1,bid,,
49489,2021-01-23 22:52:49,93.3000,1,bid,,
49490,2021-01-23 22:52:49,93.3000,1,bid,,
49491,2021-01-23 22:52:49,93.3000,1,bid,,
49492,2021-01-23 22:52:49,93.3000,1,bid,,
49493,2021-01-23 22:52:49,93.4000,4,bid,,
49494,2021-01-23 22:52:49,93.2000,37,bid,,
49495,2021-01-23 22:52:50,93.2000,37,ask,,
49496,2021-01-23 22:52:50,93.4000,6,bid,,
49497,2021-01-23 22:52:51,93.2000,97,bid,,
49498,2021-01-23 22:52:51,93.1000,1,bid,,
49499,2021-01-23 22:52:52,93.0000,1,ask,,
49500,2021-01-23 22:52:52,92.9000,20,ask,,
49501,2021-01-23 22:52:52,92.8000,1,ask,,
49502,2021-01-23 22:52:52,92.8000,1,ask,,
49503,2021-01-23 22:52:52,92.8000,1,ask,,
49504,2021-01-23 22:52:52,92.8000,1,ask,,
49505,2021-01-23 22:52:52,92.8000,1,ask,,
49506,2021-01-23 22:52:52,92.7000,71,ask,,
49507,2021-01-23 22:52:52,93.3000,6,bid,,
49508,2021-01-23 22:52:52,93.1000,20,bid,,
49509,2021-01-23 22:52:53,93.0000,1,ask,,
49510,2021-01-23 22:52:53,93.0000,20,ask,,
49511,2021-01-23 22:52:53,92.9000,20,bid,,
49512,2021-01-23 22:52:53,92.7000,1,ask,,
49513,2021-01-23 22:52:53,92.6000,1,ask,,
49514,2021-01-23 22:52:53,92.6000,1,ask,,
49515,2021-01-23 22:52:53,92.5000,1,ask,,
49516,2021-01-23 22:52:53,92.5000,1,ask,,
49517,2021-01-23 22:52:53,92.5000,1,ask,,
49518,2021-01-23 22:52:53,92.5000,1,ask,,
49519,2021-01-23 22:52:53,92.5000,1,ask,,
49520,2021-01-23 22:52:53,92.5000,1,ask,,
49521,2021-01-23 22:52:53,92.5000,1,ask,,
49522,2021-01-23 22:52:53,92.5000,1,ask,,
49523,2021-01-23 22:52:53,92.5000,14,ask,,
49524,2021-01-23 22:52:53,93.2000,6,bid,,
49525,2021-01-23 22:52:53,93.0000,1,bid,,
49526,2021-01-23 22:52:54,92.9000,1,ask,,
49527,2021-01-23 22:52:54,92.9000,4,ask,,
49528,2021-01-23 22:52:54,93.1000,1,bid,,
49529,2021-01-23 22:52:54,93.1000,1,bid,,
49530,2021-01-23 22:52:54,93.1000,1,bid,,
49531,2021-01-23 22:52:54,93.2000,3,bid,,
49532,2021-01-23 22:52:54,93.0000,11,bid,,
49533,2021-01-23 22:52:55,92.9000,1,ask,,
49534,2021-01-23 22:52:55,92.9000,1,ask,,
49535,2021-01-23 22:52:55,92.9000,1,ask,,
49536,2021-01-23 22:52:55,92.9000,8,ask,,
49537,2021-01-23 22:52:55,93.1000,5,bid,,
49538,2021-01-23 22:52:56,92.9000,1,ask,,
49539,2021-01-23 22:52:56,93.1000,5,bid,,
49540,2021-01-23 22:52:56,93.0000,2,bid,,
49541,2021-01-23 22:52:57,92.9000,1,ask,,
49542,2021-01-23 22:52:57,92.9000,1,ask,,
